Susceptible;Exposed;Infected;Recovered
19980;0;20;0
9;10194;9792;5
2;7332;10237;2429
17;5268;10584;4131
24;3749;10495;5732
38;2675;9952;7335
44;1931;9274;8751
45;1365;8491;10099
56;958;7707;11279
51;680;6938;12331
75;518;6172;13235
56;389;5505;14050
99;277;4954;14670
80;215;4378;15327
91;168;3862;15879
85;145;3381;16389
104;125;2966;16805
60;115;2658;17167
111;94;2356;17439
78;98;2088;17736
115;85;1863;17937
97;100;1667;18136
109;102;1479;18310
68;113;1317;18502
159;90;1185;18566
97;130;1087;18686
104;119;1003;18774
92;122;934;18852
137;125;869;18869
67;145;808;18980
180;122;754;18944
89;163;744;19004
134;152;704;19010
121;162;686;19031
108;155;669;19068
90;150;635;19125
194;155;595;19056
104;188;652;19056
118;161;637;19084
89;158;613;19140
178;148;603;19071
75;177;622;19126
211;144;611;19034
64;199;637;19100
144;143;608;19105
140;165;605;19090
140;174;595;19091
57;163;581;19199
244;142;532;19082
104;207;589;19100
161;178;591;19070
110;189;613;19088
159;177;599;19065
58;206;596;19140
186;160;570;19084
130;193;616;19061
204;175;645;18976
111;214;670;19005
110;180;694;19016
67;162;668;19103
290;140;629;18941
99;247;697;18957
135;197;703;18965
148;189;682;18981
174;208;666;18952
131;208;690;18971
232;191;701;18876
74;225;752;18949
150;174;725;18951
103;191;698;19008
218;176;690;18916
87;228;700;18985
308;185;690;18817
100;270;775;18855
115;227;758;18900
153;209;751;18887
175;228;744;18853
125;230;769;18876
210;223;741;18826
76;244;771;18909
229;192;744;18835
179;236;771;18814
114;227;812;18847
62;196;756;18986
313;156;710;18821
122;279;744;18855
130;230;776;18864
105;204;764;18927
209;180;734;18877
73;217;736;18974
316;183;705;18796
146;276;796;18782
182;233;829;18756
133;230;806;18831
106;236;765;18893
110;214;729;18947
338;201;717;18744
103;306;811;18780
179;235;804;18782
171;241;807;18781
255;244;826;18675
89;284;870;18757
209;217;866;18708
67;257;874;18802
209;202;821;18768
243;235;853;18669
126;276;868;18730
62;234;862;18842
297;179;823;18701
92;271;862;18775
248;194;871;18687
147;246;892;18715
252;232;886;18630
98;301;891;18710
210;240;865;18685
117;271;885;18727
148;247;829;18776
163;245;831;18761
122;239;850;18789
99;210;823;18868
430;188;798;18584
164;359;899;18578
131;287;968;18614
109;237;943;18711
156;204;919;18721
117;214;876;18793
343;213;836;18608
88;312;908;18692
227;233;894;18646
111;258;909;18722
221;221;875;18683
92;261;877;18770
318;215;846;18621
154;302;918;18626
107;263;927;18703
217;209;926;18648
217;253;923;18607
84;261;942;18713
216;198;914;18672
73;235;889;18803
320;183;827;18670
146;300;859;18695
117;262;869;18752
115;227;835;18823
434;210;813;18543
168;339;959;18534
116;292;975;18617
173;238;966;18623
157;233;945;18665
58;224;931;18787
320;170;850;18660
98;293;872;18737
214;216;850;18720
175;248;852;18725
263;261;870;18606
136;323;901;18640
328;282;918;18472
93;340;1018;18549
105;258;990;18647
98;215;939;18748
288;189;895;18628
160;289;911;18640
288;251;938;18523
102;290;1001;18607
138;228;958;18676
263;231;908;18598
139;293;949;18619
70;257;904;18769
426;211;856;18507
126;384;925;18565
240;301;950;18509
187;317;988;18508
164;302;1004;18530
54;262;1009;18675
168;195;924;18713
183;217;894;18706
286;241;877;18596
137;314;924;18625
114;271;943;18672
47;222;908;18823
476;170;845;18509
128;379;955;18538
242;284;1010;18464
133;302;1011;18554
218;250;1011;18521
127;262;1031;18580
235;246;991;18528
127;286;1015;18572
150;260;947;18643
236;245;908;18611
246;284;945;18525
84;277;996;18643
398;214;952;18436
89;359;1014;18538
125;270;991;18614
210;217;984;18589
280;254;984;18482
68;316;1030;18586
340;229;1005;18426
103;312;1062;18523
324;244;1024;18408
137;334;1051;18478
100;286;1051;18563
102;231;1003;18664
313;214;935;18538
134;316;944;18606
109;281;914;18696
155;221;904;18720
292;213;891;18604
151;298;907;18644
502;268;930;18300
104;441;1093;18362
151;325;1097;18427
112;281;1067;18540
88;248;1020;18644
91;201;974;18734
420;166;925;18489
172;331;999;18498
122;289;1024;18565
110;229;1011;18650
339;197;977;18487
138;308;1021;18533
213;275;999;18513
70;288;978;18664
305;232;934;18529
267;340;953;18440
154;353;1039;18454
62;275;1060;18603
308;210;994;18488
83;311;1015;18591
222;251;984;18543
274;286;998;18442
208;347;1020;18425
82;317;1057;18544
322;237;1020;18421
143;322;1067;18468
143;267;1088;18502
102;243;1040;18615
218;196;1000;18586
68;245;950;18737
544;200;905;18351
140;437;1030;18393
197;332;1062;18409
195;307;1100;18398
154;297;1102;18447
180;270;1075;18475
204;267;1054;18475
131;261;1070;18538
223;244;984;18549
108;271;971;18650
220;235;945;18600
65;270;927;18738
484;211;879;18426
181;416;1002;18401
125;349;1043;18483
209;274;1025;18492
260;285;1029;18426
76;318;1082;18524
195;248;1026;18531
135;262;1006;18597
328;243;966;18463
181;345;1015;18459
130;309;1044;18517
59;240;1044;18657
428;179;979;18414
145;352;1048;18455
247;300;1039;18414
125;310;1068;18497
133;256;1052;18559
47;231;991;18731
415;189;887;18509
112;339;959;18590
259;259;950;18532
245;315;954;18486
122;326;1014;18538
195;245;1012;18548
313;258;999;18430
87;327;1065;18521
106;252;1022;18620
161;201;979;18659
436;222;948;18394
108;395;1021;18476
202;294;1046;18458
65;279;1081;18575
137;212;1005;18646
218;197;960;18625
248;244;931;18577
124;292;921;18663
506;244;926;18324
179;420;1063;18338
221;357;1116;18306
133;328;1147;18392
135;270;1130;18465
57;239;1074;18630
335;182;995;18488
144;295;1022;18539
212;264;1004;18520
251;266;1009;18474
97;307;1038;18558
125;234;973;18668
516;207;945;18332
157;413;1075;18355
115;338;1105;18442
106;274;1078;18542
245;228;1022;18505
146;279;1020;18555
310;268;992;18430
88;320;1055;18537
351;241;1039;18369
121;358;1059;18462
221;266;1083;18430
67;291;1064;18578
410;223;1016;18351
115;366;1091;18428
81;299;1054;18566
335;229;1011;18425
174;352;1038;18436
60;286;1086;18568
174;197;1012;18617
118;230;952;18700
345;219;907;18529
139;331;955;18575
237;255;982;18526
154;289;986;18571
399;267;984;18350
246;382;1073;18299
127;364;1103;18406
95;277;1114;18514
171;225;1050;18554
108;250;1017;18625
502;222;979;18297
112;438;1084;18366
164;329;1093;18414
167;291;1084;18458
102;294;1054;18550
91;250;1004;18655
536;220;942;18302
131;459;1055;18355
169;344;1091;18396
120;297;1072;18511
302;248;1036;18414
157;342;1037;18464
320;307;1018;18355
140;365;1092;18403
224;292;1088;18396
236;283;1103;18378
102;307;1097;18494
44;225;1053;18678
265;144;987;18604
77;238;972;18713
336;188;930;18546
240;320;958;18482
355;335;1010;18300
110;400;1090;18400
194;304;1092;18410
124;283;1104;18489
142;244;1046;18568
208;206;1039;18547
89;247;991;18673
61;210;907;18822
643;154;860;18343
186;459;1027;18328
118;374;1103;18405
194;288;1091;18427
337;273;1108;18282
147;356;1151;18346
190;292;1138;18380
70;277;1117;18536
241;213;1054;18492
182;261;1045;18512
199;268;1033;18500
113;284;1034;18569
312;261;978;18449
90;348;999;18563
209;262;971;18558
245;285;964;18506
214;325;997;18464
122;314;1036;18528
451;266;1028;18255
114;420;1132;18334
342;301;1138;18219
131;362;1206;18301
76;302;1166;18456
48;228;1089;18635
425;172;987;18416
305;348;1048;18299
98;393;1097;18412
148;291;1112;18449
156;250;1076;18518
57;218;1054;18671
391;161;972;18476
159;338;987;18516
321;291;1017;18371
154;371;1026;18449
93;302;1066;18539
97;228;1026;18649
477;192;986;18345
124;364;1086;18426
99;286;1081;18534
221;214;1030;18535
387;261;1028;18324
113;384;1102;18401
185;310;1074;18431
129;269;1111;18491
147;233;1066;18554
262;210;1029;18499
215;289;995;18501
151;310;980;18559
416;266;1005;18313
122;426;1066;18386
203;329;1100;18368
106;300;1131;18463
119;224;1076;18581
96;207;1004;18693
296;197;925;18582
137;299;948;18616
349;261;937;18453
146;365;1003;18486
230;289;1049;18432
95;321;1036;18548
680;252;1004;18064
138;565;1179;18118
98;419;1214;18269
147;307;1190;18356
178;283;1107;18432
168;277;1092;18463
178;277;1080;18465
123;260;1056;18561
126;226;1005;18643
198;193;971;18638
210;216;973;18601
72;239;965;18724
520;175;931;18374
131;402;1035;18432
237;306;1062;18395
227;298;1119;18356
157;301;1135;18407
127;253;1121;18499
174;226;1089;18511
61;230;1035;18674
421;170;956;18453
283;349;1020;18348
243;366;1086;18305
108;344;1140;18408
297;270;1112;18321
119;327;1153;18401
81;266;1115;18538
76;206;1044;18674
325;160;980;18535
94;307;968;18631
470;238;964;18328
175;411;1080;18334
173;343;1106;18378
104;302;1083;18511
79;245;1018;18658
199;192;958;18651
415;243;936;18406
113;398;1029;18460
95;317;1044;18544
199;234;1029;18538
319;274;1014;18393
96;347;1055;18502
469;269;1038;18224
118;431;1118;18333
245;323;1098;18334
244;317;1141;18298
106;344;1135;18415
